,artist_id,MBID,artist_name,encoded_artist_id
249130,344715,a1e626f0-ed1f-444a-af2e-86aeae6651e4,Tarja Turunen & Mike Terrana,1603
249132,70769,847e8a0c-cc20-4213-9e16-975515c2a926,Céline Dion;Barbra Streisand,402
249197,271162,2030e776-73b2-4cf8-8c15-813e801f8151,Pendulum feat. Jasmine Lee,1296
249331,144,8ea020f3-fe94-4ca4-b4d8-94cbf9dad3eb,15. Inna,1
249333,156066,0cd117b2-2e21-406d-80cf-5ce0a6065e37,Franco Battiato & Antony,767
249361,179138,,Jean Michel Jarre & Apollo 440,891
249432,34180,9689aa5a-4471-4fb4-9721-07cecda0fa9f,A Trive Called Quest,171
249464,107846,44a98c00-fcf9-4af6-b07c-7919487aa3d9,devision,546
249487,52974,,Blue Sky Black Death & Nacho Picasso,286
249504,361164,028e1863-cab4-4a3d-9dd9-91c682c91005,The Lonely Island,1647
249509,123386,3af06bc4-68ad-4cae-bb7a-7eeeb45e411f,Duke Ellington & His Harlem Footwarmers,621
249543,155009,e1564e98-978b-4947-8698-f6fd6f8b0181,Fort Minor (Featuring John Legend),760
249548,65988,5be7d200-5499-4bba-b29b-1ac554199d23,Calle 13,372
249569,153602,35fd8d42-b4a6-4414-9827-8766bd0daa3c,Flume,753
249574,192147,,Lana Del Rey & The Notorious B.I.G.,949
249898,112830,518531b7-cb73-4307-b13e-c716471539a8,Dido & A.R. Rahman,575
249995,48929,197450cd-0124-4164-b723-3c22dd16494d,Frank Sinatra & Sammy Davis Jr.,262
250082,3452,382f1005-e9ab-4684-afd4-0bdae4ee37f2,2Pac & K-Ci & JoJo,9
250131,173505,,Gucci Mane & PeeWee Longway,864
250187,203890,,London Symphony Orchestra & Sir Neville Marriner,998
250218,28445,55501cc6-c291-4456-a86a-1ef61019ac95,Apollo Brown,136
250290,351125,30d639db-5c8f-494e-a937-460a4b67f3b4,The Bloody Beetroots & Greta Svabo Bech,1621
250293,274155,45908599-e061-434f-a900-dd2df7931beb,Philip Glass & Ravi Shankar,1318
250295,296151,3f962bf0-42a0-45a0-830f-07b66301d35f,Rita Lee & Roberto De Carvalho,1399
250312,138523,334c2c2c-2ae3-4b69-8f38-167d07f83d25,Elton John,692
250323,290797,8bfac288-ccc5-448d-9573-c33ea2aa5c30,Red Hot Chili Peppers,1378
250344,193692,,Lata Mangeshkar & M.G.Shreekumar,951
250348,225577,,"Medeski, Martin & Wood & Nels Cline",1089
250390,249074,3fb418fa-3c6e-412a-9218-12adb0408192,Neurosis,1198
250391,33315,495cdb93-5d7e-4150-8f50-02a1242c3bb5,Astrud Gilberto & Walter Wanderley,167
250394,365960,85226286-349a-4046-8dcf-f75b32baa6b1,Therapy?,1655
250526,98870,6e2f63bf-c1eb-473f-a2aa-cd2daf08f5ec,Тараканы!,520
250531,323503,a466c2a2-6517-42fb-a160-1087c3bafd9f,Slipknot,1514
250577,228514,159a208d-6b91-4c15-8bfb-69f9b1c10ba4,MF Doom & Ghostface Killah,1106
250580,455930,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash & The Tennessee Two,1951
250586,38031,4489b722-9c35-474d-9f45-f1a6159a61a6,Baden Powell,192
250816,152893,,Flight Facilities feat. Kylie,750
250817,447444,,Jane Birkin  & Serge Gainsbourg,1917
250933,114580,,Diplo & Alvaro Ft. Kstylis,592
250974,123386,3af06bc4-68ad-4cae-bb7a-7eeeb45e411f,Duke Ellington & Ella Fitzgerald,621
251018,420010,,jazzy jeff & the fresh prince,1842
251148,465026,2449300a-6ca7-45da-8102-22789d256475,Kamelot,1990
251173,121766,4e345424-4c73-4c63-8747-253fe8d6ec69,Dr. John,618
251242,190378,,L'Arc～en～Ciel,940
251333,201264,17cf2413-99c1-441d-ba92-700e811daf56,Lionel Hampton,987
251431,325072,a66999a7-ae5c-460e-ba94-1a01143ae847,Snow Patrol,1521
251432,48929,197450cd-0124-4164-b723-3c22dd16494d,Frank Sinatra & Gladys Knight & Stervie Wonder,262
251456,61180,4336a134-d091-4e54-9967-c7c433db6d4e,Buddy Guy & Junior Wells,348
251487,97015,eabd8df4-03cd-4644-8ad1-f50fb952c567,Пикник,514
251502,302638,,Rufus Wainwright & Kate McGarrigle,1430
251581,263066,,Oscar Peterson & Benny Green,1256
251631,463458,e0140a67-e4d1-4f13-8a01-364355bee46e,Justin Bieber & Chance,1988
251649,236252,a96ac800-bfcb-412a-8a63-0a98df600700,Modes Mouse,1135
251702,30986,601e7466-eaf5-4a91-9909-ffd770b7e04a,Art Blakey & The Jazz Messengers,153
251710,409633,,Yo-Yo Ma & Stuart Duncan,1804
251713,144172,,Etta James & BB King,718
251840,87347,,TCM,483
251908,43125,,Ludwig van Beethoven (1770-1827),224
251919,118045,,Tiësto & Showtek,603
251935,47307,,Notorious B.I.G & 2 Pac,246
252030,196973,4d5447d7-c61c-4120-ba1b-d7f471d385b9,"Lennon, John",966
252105,248188,1475e497-d820-44e7-afab-d80d74277501,"Nelly, Diddy & Murphy Lee",1191
252170,156521,,Frankie Valley,769
252203,31356,,Elvis Presely,155
252242,265584,10773be7-bba8-44c5-9aec-b01a10b6d75f,Pain,1270
252280,200402,365e73ae-808c-4b0f-a313-74f302cb6911,Lily Allen,981
252347,397111,,Wale & 9th Wonder,1756
252354,247481,3def1ece-d8ea-48a7-a373-f09707f2ff4f,Necro Ft. Sabac,1188
252459,387178,7e786a4c-c743-4713-9340-a6f12d8515d4,Ultravox,1730
252509,240350,255b884c-25e9-4da2-99e9-b104ed637eae,Mozart,1158
252513,33065,b265db80-4e65-4977-b654-3801b290bfbb,Astor Piazzolla & Kronos Quartet,166
252598,18641,53d2a4d1-556e-4701-a8ac-5fcb74a8e393,All India Radio,88
252652,269750,05517043-ff78-4988-9c22-88c68588ebb9,Paul Simon & Joan Baez & Bob D,1287
252756,71668,4b03486c-430b-48b8-a40e-3311df5fbeed,Celia Cruz & Tito Puente,405
252791,245715,,Nas & Bob Marley,1179
252983,289130,2ce02909-598b-44ef-a456-151ba0a3bd70,Ray Charles,1376
253026,118045,163a0256-f137-4b6f-8922-77941cbb9532,Tiësto & Sneaky Sound System,603
253043,30986,601e7466-eaf5-4a91-9909-ffd770b7e04a,Art Blakey & The Jazz Messengers with  Thelonious Monk,153
253359,55365,,Bonnie 'Prince' Billy,308
253364,65462,,Caetano Veloso & David Byrne,366
253418,403446,eace2373-31c8-4aba-9a5c-7bce22dd140a,Within Temptation & The Metropole Orchestra Feat. George Oosthoek,1781
253504,227,,David Guetta f/Usher,2
253519,43031,bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810,The Bee Gees & Celine Dion,223
253533,114580,,Diplo & Friends BBCR1xtra,592
253581,210376,98198195-ef1f-4c2c-b74d-5d98505cdd4f,Lynyrd Skynyrd,1021
253682,52299,117205af-fc41-4341-a8cb-5562468b0724,"Bloodhound Gang, The",282
253685,167694,0e360ff3-cec8-4b29-b11d-76565053b1ed,Major Glenn Miller & The Army Air Forces Overseas Orchestra,833
253696,201162,1c1c86a2-7850-47ac-8771-ae6359bae2b7,Link Wray & His Ray Man,986
253770,418413,751e517d-9663-4692-8c20-942e16d484c5,Djavan & Ivan Lins,1838
253789,245266,cfffe7df-e14f-47f5-a70d-175768f8fb4a,Nancy Wilson & Cannonabll Adderley,1176
253840,206766,b5997eef-2516-491a-a10e-5cee842bbcdc,"Louis Prima & Kelly Smith (Capitol, T-1034)",1007
253942,325151,cc0b7089-c08d-4c10-b6b0-873582c17fd6,S.O.A.D & Wu-Tang Clan,1522
254088,227,,David Guetta ft. Taio Cruz & Ludacris,2
254155,219254,0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon5,1060
254190,211094,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,Mac Miller,1028
254264,274155,45908599-e061-434f-a900-dd2df7931beb,Philip Glass & Allen Ginsberg,1318
254317,83974,c0a1179b-b14a-4d68-a3c1-1fdab16ed602,Common & Slum Village,472
254319,26802,,Antônio Carlos Jobim & Astrud Gilberto,128
254452,324130,2b42ec56-6785-4ed8-b3cb-190f750111bb,The Smashing Pumpkins,1519
254579,401994,005aa561-e596-47e4-b7f5-e680673cbfd6,Will.I.Am feat. Eva Simons,1773
254584,10824,2682a73c-9577-49ce-a080-af92b9e28d47,Adriana Calcanhoto,43
254594,285155,5803c81e-739a-4057-9a5c-cf84e55db630,Quincy Jones,1360
254748,33528,22a096ef-c70d-4d70-ae19-4fc2412d4986,ATB & Jes,169
254784,21317,9d78c6da-a415-4e1d-a55d-5e37b3bbc65d,Amon Düül II,99
254831,38244,062bf70c-9245-4041-b47c-29e55a3b99ab,Joan Baez,194
254846,22798,,Andres Segovia,109
254854,103702,9af7a998-33f9-4900-9396-9b5e1862298d,Marianelli,529
254859,246,,"Beach Boys, The",3
254984,4807,8e68819d-71be-4e7d-b41d-f1df81b01d3f,50 Cent,17
255022,412136,7c09d8af-895a-4337-bb46-b4b6dcabff10,Ziggi Marley,1812
255085,14607,f98711e5-06f7-43ed-8239-da0f61a9c460,Alan Parsons Project,65
255125,47113,9724aa19-fdf9-49d0-9f9d-944e462e2a5c,Big Boi,243
255129,365223,d41a6875-b626-4c0f-89a1-aecb643d29ff,The Pogues,1653
255137,10824,2682a73c-9577-49ce-a080-af92b9e28d47,Adriana Calcanhotto,43
255168,248739,,Nero & The Gladiators,1196
255271,232667,7e9bd05a-117f-4cce-87bc-e011527a8b18,Miley Cyrus & Cedric Gervais,1122
255319,295530,69989475-2971-49aa-8c53-5d74af88b8be,Rihanna feat. Drake,1396
255352,57597,01e60eba-52df-4694-8f09-39f43abe54e9,Brandy & Monico,326
255381,416039,7d7a5fdd-0d04-4c36-8bee-906feeae239c,Damon Albarn,1828
255423,118045,,Tiesto & Martin Garrix,603
255465,40736,0dbd6300-efdc-420b-857e-895e18fad317,Count Basie & Joe Williams,202
255492,447521,de78c517-9c75-48a9-8f10-fa9ef85c5c1e,Janelle Monae ft Erykah Badu,1918
255558,233678,13df2a46-f72f-40e7-aa63-26fcf62c7048,Ministry,1126
255563,466767,,Kaskade & Tiësto feat. Haley,1994
255580,50967,76a2eaff-b6ad-483a-a427-d3a2aa3c4f8f,Black Sun Empire & State of Mind,276
255607,149703,6514cffa-fbe0-4965-ad88-e998ead8a82a,Fela Ransome Kuti & Africa 70,741
255632,169922,e21857d5-3256-4547-afb3-4b6ded592596,Gorillaz feat. Mick Jones & Paul Simonon / Gorillaz feat. Mick Jones & Paul Simonon / Gorillaz feat. Mick Jones & Paul Simonon,845
255639,242522,1695c115-bf3f-4014-9966-2b0c50179193,Muse,1167
255690,427612,,Hardwell & Collin McLoughlin,1850
255774,273056,7db6aae5-6644-4513-9bfc-ca2e79d4469c,Peter Tosh & Friends,1311
256085,148559,34c63966-445c-4613-afe1-4f0e1e53ae9a,Fatboy Slim & Riva Starr Feat. Beardyman,735
256122,166799,38dd6337-19ae-4793-ab4b-313eff523457,Giorgio Moroder & Philip Oakey,829
256167,454859,,Joe Cocker & Claudia Lennear,1947
256203,247481,3def1ece-d8ea-48a7-a373-f09707f2ff4f,Necro & Mr. Hyde,1188
256253,152391,,The Flaming Lips & Yoko Ono,747
256261,183489,f5aca88c-e3c1-4bc2-af33-68a9a9f7b56a,Killing Joke,911
256277,403446,eace2373-31c8-4aba-9a5c-7bce22dd140a,Within Temptation feat. Tarja,1781
256373,344133,23d8426c-18c7-46e6-a51d-7395bd43c641,Tangerine Dream,1600
256378,396749,,W&W vs. Jonas Stenberg,1754
256394,40097,,Barrington Levy & the Roots Radics,199
256621,415063,056e4f3e-d505-4dad-8ec1-d04f521cbb56,Daft Punk & Julian Casablancas,1824
256635,402435,668fd73c-bf54-4310-a139-305517f05311,Willie Nelson & Dolly Parton,1774
256998,238271,,Moonbeam & Tyler Michaud,1144
257034,186420,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,Korn,924
257154,67825,3e55d51d-687f-4a9d-af96-2fabccf802e5,Cardigans & T.Jones,389
257212,3766,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,311,12
257246,238271,,Moonbeam & Jan Zyabovski,1144
257427,180582,1239d1bc-cc09-43e0-bcd0-374f60346138,Kelis,900
257494,322074,5a24bc1a-c093-4a82-84ed-8d7f2da0570d,Skinny Puppy,1506
257499,229444,210769a3-4aca-4199-a2e1-676ef376e078,Michael Jackson & Cleveland Orchestra,1113
257523,458212,,John Zorn & Fred Frith,1973
257582,138523,334c2c2c-2ae3-4b69-8f38-167d07f83d25,Elton John & Luciano Pavarotti,692
257649,241756,d9c50e77-7785-42c6-8d32-578a4550d76d,Muddy Waters & Mick Jagger & Keith Richards & Ron Wood & Ian Stewart & Junior Wells and Lefty Dizz,1162
257658,61180,4336a134-d091-4e54-9967-c7c433db6d4e,Buddy Guy & Jeff Beck,348
257774,140609,47847db3-cde8-4ce2-85e2-4914e7ae924a,Enigma,702
257803,112443,60d41417-feda-4734-bbbf-7dcc30e08a83,Diana Ross & Julio Iglesias,572
257852,40736,0dbd6300-efdc-420b-857e-895e18fad317,Count Basie & His Orchestra with Joe Williams,202
257970,220549,,Mary J. Blige & Julianne Hough,1066
257989,4807,,50 Cent Feat Eminem & Adam Levine,17
258053,75461,e6df2379-05ed-4d1b-be65-47d69f213474,"The Chieftains, Joan Osborne & Rob Hyman",433
258088,108487,,Dean Evenson & Cha-Das-Ska-Dum,548
258403,165636,3b39abeb-0064-4eed-9ddd-ee47a45c54cb,Ghostface Killah & Raekwon,824
258461,82732,6a23a1a4-eff7-46f7-8815-f68c320a2b16,Coil,466
258464,397002,,Waka Flocka & French Montana,1755
258522,297427,,Roberto Carlos & Caetano Veloso,1402
258523,298273,0584e561-1442-46c9-9593-923c34571eb7,Robyn Hitchcock,1411
258560,224541,26f07661-e115-471d-a930-206f5c89d17c,Mötley Crüe,1083
258904,22853,c5a0a216-c33c-42dc-92b8-4b60236f8dad,Andrea Bocelli & Céline Dion,110
258989,386441,7113aab7-628f-4050-ae49-dbecac110ca8,UB40 & Tribal Blast,1726
259018,427612,,Hardwell & Dyro feat. Heather Bright,1850
259298,191173,650e7db6-b795-4eb5-a702-5ea2fc46c848,Lady Gaga,943
259313,140754,22136c51-caba-45c3-b127-4e9e880f9d31,E Nomine,704
259437,269833,,Paul van Dyk & Arnej,1288
259534,118045,,Tiesto & Steve Aoki ft. Polina (Kill The Noise Remix),603
259638,407147,9a2afb1e-504c-443e-acff-6c40ce75b1a1,Yanni & Royal Philharmonic Concert Orchestra,1791
259675,268700,d135874d-9cae-4fef-97e3-36acbd9f5a26,Patti Smith Group,1283
259705,128955,,Nobuo Uematsu & Hironobu Sakaguchi,662
259718,184631,576134a6-9f1f-4bfa-af04-4848195849ca,King Tubby & The Aggrovators,917
259747,67496,61f62beb-56e6-4206-b06c-8e1168931007,Captain Beefheart and His Magic Band,387
259800,446387,06bc33a2-c556-4aed-81c8-b504e4ab30b5,James Brown & Luciano Pavarotti,1908
259820,262548,169c0d1b-fcb8-4a43-9097-829aa7b39205,The Ornette Coleman Quartet,1255
259832,60190,,Bruce Springsteen & Patty Scialfa,339
259870,302891,,RUN-DMC,1431
259928,139394,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Eminem & Trick Trick,698
259943,124621,0550993e-ddec-468e-b05f-da81bf6f7694,Spitz,629
259951,172564,35723b60-732e-4bd8-957f-320b416e7b7f,Groove Armada feat Stush & Red Rat,860
259963,66215,,Calvin Harris & Dillon Francis,374
260139,152065,54bd120a-6bac-4d7c-8b10-ba167bc7e26c,FITO PÁEZ,745
260321,148868,,Faust & Shortee,738
260438,27402,0ff72316-6c3b-421f-b929-a0ac6af826ca,Antonín Dvořák,131
260583,55324,437a0e49-c6ae-42f6-a6c1-84f25ed366bc,Bon Iver,306
260612,268700,,Patti Smith & Fred Smith,1283
260671,41687,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3,B.B.King & Tracy Chapman,212
260690,56683,5441c29d-3602-4898-b1a1-b77fa23b8e50,David Bowie & Lou Reed,316
260798,411412,,Zedd & Empire Of The Sun,1810
260849,218992,,Markus Schulz & Wellenrausch,1059
260862,195697,678d88b2-87b0-403b-b63d-5da7465aecc3,Led Zepplin,956
261067,241756,d9c50e77-7785-42c6-8d32-578a4550d76d,Muddy Waters & Howlin' Wolf,1162
261226,28445,55501cc6-c291-4456-a86a-1ef61019ac95,Apollo Brown & Planet Asia,136
261318,166799,38dd6337-19ae-4793-ab4b-313eff523457,Giorgio,829
261503,7024,aae8b7e5-d937-40b1-a121-b3841f2daf39,Aaliyah feat. Timbaland & Missy Elliot,27
261507,120937,5f6ab597-f57a-40da-be9e-adad48708203,Dr. Dre feat. Eminem & Skylar Grey,613
261517,167694,0e360ff3-cec8-4b29-b11d-76565053b1ed,Glenn Miller & His Orchestra,833
261563,466767,,Kaskade & EDX Feat. Haley vs. Alex Gaudino,1994
261577,262206,,Original Broadway Cast & Elaine Stritch,1254
261632,158116,6d29907f-d28c-42e4-94a0-660ecf9182f9,Freiwild,781
261734,71668,,Celia Cruz & India,405
261768,55624,98f068ed-66ee-4f8f-a0be-9c763ceb7ef2,Booka Shade,312
261775,41687,dcb03ce3-67a5-4eb3-b2d1-2a12d93a38f3,B.B. King & Van Morrison,212
261813,87296,b1570544-93ab-4b2b-8398-131735394202,Crystal Castles,481
261836,154546,34dd3adc-f118-4106-bfac-71820a804f4c,Foreign Beggars,758
261915,139394,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Eminem & 50 Cent,698
261969,198399,4ad7d77e-9abb-4976-a036-8ee021f5a471,Lester Young,973
262066,97375,0564d908-14b4-4d32-b405-7af6972184f4,Пётр Ильич Чайковский,516
262185,105453,40245e63-a2f3-499a-88d2-73ee41dc38c8,Dave Wise,538
262313,245923,1205c4f2-a18f-4ee6-80b5-97d4a7f0ae27,Nat King Cole With Les Baxter & His Orchestra,1182
262454,228514,159a208d-6b91-4c15-8bfb-69f9b1c10ba4,MF DOOM,1106
262490,397002,1225a0d1-86b8-423c-9cec-f92f11f78864,Waka Flocka Flame,1755
262534,263352,f197a8df-ac2b-4e78-9913-4abf13741f12,Os Paralamas Do Sucesso,1258
262603,40736,0dbd6300-efdc-420b-857e-895e18fad317,Count Basie & Oscar Peterson,202
262751,206973,,Love & Kisses,1009
262762,152893,785e1c02-f535-4fc0-a1d6-23de849ebdcb,Flight Facilities,750
262775,166799,38dd6337-19ae-4793-ab4b-313eff523457,Giorgio Moroder,829
262858,5080,,Blink 182 & Sum 41,19
262903,48905,,Bing Crosby & The Les Paul Trio,261
262908,41800,b1092d7b-1b02-4290-8352-c16cf1393da8,Béla Bartók,213
263006,240137,,Mouse On Mars & Mesak & Claws Costeau,1156
263136,48929,197450cd-0124-4164-b723-3c22dd16494d,Frank Sinatra & Bing Crosby,262
263251,322660,f413369d-d72f-46b9-8744-2d09344a9c6a,Jeremy Soule,1509
263295,11887,,Afrojack & Hardwell,49
263439,107039,,Miles Davis & Marcus Miller(bass clarinet),543
263511,273056,7db6aae5-6644-4513-9bfc-ca2e79d4469c,Peter Tosh & Gwen Guthrie,1311
263623,402435,668fd73c-bf54-4310-a139-305517f05311,Willie Nelson & Wynton Marsalis,1774
263712,250536,4aae17a7-9f0c-487b-b60e-f8eafb410b1d,Nick Cave & Warren Lee Ellis,1204
263799,371925,11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,The White Stripes,1669
263863,417974,,Dizzee Rascal & Footsie,1835
263925,314593,635e2a34-a566-47c4-b61d-fa5d203856aa,Sezen Aksu,1477
264113,456624,0ae9cff3-924d-454a-a03c-6e08c99c8652,John Hiatt & The Guilty Dogs,1962
264171,180970,381086ea-f511-4aba-bdf9-71c753dc5077,Kendrick Lamar ft. Dr. Dre,903
264176,54345,237ef8d3-c32e-4cd9-8995-0b8886851a72,Bob Sinclair & Cutee B Feat Dollarman & Big Ali,301
264190,234831,3c32370c-0b54-425e-86f0-fa23c9696623,Missy Elliott feat. Ginuwine & Tweet,1128
264348,399885,663f8232-8c46-4851-803f-a91d31593b14,Wes Montgomery & Melvin Rhyne,1765
264437,219254,0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon 5 & Gwen Stefani,1060
264521,191966,f75150f0-d80d-4c34-903b-6acfb47b63ee,Lambchop,948
264523,104560,,Dash Berlin & Disfunktion feat. Chris Arnott,532
264536,51355,,Blank & Jones With Til Schweiger,278
264541,14895,,Albert King & Otis Rush,67
264550,206918,9d1ebcfe-4c15-4d18-95d3-d919898638a1,Lou Reed & John Cale,1008
264640,425978,535afeda-2538-435d-9dd1-5e10be586774,"Earth, Wind & Fire",1848
264642,55324,437a0e49-c6ae-42f6-a6c1-84f25ed366bc,BonIver,306
264696,372743,a505bb48-ad65-4af4-ae47-29149715bff9,Thievery Corporation feat. Sleepy Wonder & Gunjan,1676
264744,2695,,Weird Al,5
264808,270517,09007862-6b59-4562-93c6-5387a724a7b0,Hans Zimmer & John Powell,1292
264839,118045,,Tiësto & Dzeko & Torres,603
264861,105539,50a45c3d-b54b-4fd5-bb83-5046e4ff6813,David Arkenstone & Jason Hayes,539
264871,30747,29cc8d2b-db6b-40f2-824e-ed4f4e90da6e,A. R. Rahman & Dido,152
264955,456908,e821a756-487f-4931-a02f-27cf11cec7bf,John Martyn,1965
264988,31793,ae0b2424-d4c5-4c54-82ac-fe3be5453270,Arvo Pärt & Heldur Harry Polda,160
265043,455930,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash   & June Carter,1951
265087,118045,163a0256-f137-4b6f-8922-77941cbb9532,Tiesto & Dyro,603
265100,54523,88195e9f-0adf-4f7b-a2d4-466608b72a9b,Bo Diddley,302
265222,75306,1d18e4c5-28c2-4721-a364-cb99b4358102,Ella Fitzgerald & Delta Rythym Boys,429
265237,98390,,Скрябін & Acoustic Quartet,518
265398,114685,614e3804-7d34-41ba-857f-811bad7c2b7a,Dire Straights,594
265409,149703,6514cffa-fbe0-4965-ad88-e998ead8a82a,Fela Ransome Kuti & The Africa '70,741
265468,429696,,Heart & Soul Feat. Rykarda Parasol,1856
265508,44964,333a5e51-0f87-485e-814f-51f4abe8acda,Ben Webster & Joe Zawinul,233
265594,238196,774666d2-2064-4d6c-856c-f8cda0aaf9f0,Moody Blues,1143
265595,108518,2c4535e9-4fee-46e3-ac6f-df2ebfc8c7e9,Dean Martin & Frank Sinatra,549
265606,227463,324b9329-7be6-491f-9ee1-65bfa10c7577,Mercedes Sosa & Luis Alberto Spinetta,1097
265657,121766,,Dr. John & Leon Redbone,618
265874,297954,,Robin Thicke & Ron Burgundy,1408
265926,105007,de0222a6-e1c4-403d-8b01-3f66d505061b,Dave Brubeck Trio,534
265959,206766,,Louis Prima with Sam Butera & The Witnesses,1007
265961,245930,,Harry Gregson Williams & John Powell,1184
266105,71668,,Celia Cruz & Orquesta Harlow,405
266114,283209,07b4fd25-647e-4ec5-98df-20367e13cd29,Tito Puente & His Orchestra,1354
266117,441290,eab76c9f-ff91-4431-b6dd-3b976c598020,Infected Mushroom,1892
266135,401384,,Wiener Philharmoniker & Karl Böhm,1769
266150,61000,,Buck-Tick & Abingdon boys school,346
266178,323938,,Sly,1517
266288,152125,7e8571b1-7c5a-4739-bc51-73d422ee9d74,Five Finger Death Punch,746
266299,108487,,Dean Evenson & Tom Barabas,548
266314,227,1bb1eec6-88c3-4028-8920-a985c4b9081a,David Guetta Feat. JD Davis,2
266336,176861,,Herbie Hancock & Wayne Shorter,881
266412,35905,,Avicii & Dj Ralph,177
266423,260323,1a425bbd-cca4-4b2c-aeb7-71cb176c828a,One Direction,1244
266512,447098,,Kanye West & JAY Z feat. Frank Ocean & The Dream,1914
266527,390832,b665b768-0d83-4363-950c-31ed39317c15,Van Halen,1741
266531,325895,1302c7ad-e6b5-433c-b172-0debf9f82d68,Solarstone & JES,1528
266578,418413,,Djavan & Caetano Veloso & Tom Jobim & Ze Ramalho & Raul Seixas & Elis Regina & Chico Buarque & Maria Bethania & Vinicius de Moraes & Ana Carolina & Tim Maia,1838
266860,55365,,Bonnie Prince Billy,308
266879,177562,,Itzhak Perlman & Oscar Peterson,883
266888,211023,b6d7ec94-830c-44dd-b699-ce66556b7e55,Macklemore & Ryan Lewis Ft. Ra,1027
266927,250536,4aae17a7-9f0c-487b-b60e-f8eafb410b1d,Nick Cave & the Bad Seeds feat. Kylie Minogue,1204
266971,59134,074e3847-f67f-49f9-81f1-8c8cea147e8e,Bring Me The Horizon & Draper,335
267442,449356,,J Cole & Dreamville,1924
267481,285794,,Rachmaninov,1361
267515,395571,8385f26a-f374-4a04-9aad-4442ce24db2b,VNV Nation,1750
267559,346433,d13f0f47-36f9-4661-87fe-2de56f45c649,Tegan & Sara,1609
267665,438992,,Iggy Azalea Feat. Juicy J,1882
267722,115063,8a562589-9650-45f6-ab82-332625c0bf2d,Disasterpeace,595
267724,378157,57c6f649-6cde-48a7-8114-2a200247601a,Tom Jones & The Cardigans,1696
267821,408315,b02ec63e-e78d-43e5-a594-462e95036e8d,Yo Gotti,1800
267882,142357,321531fc-db73-4ffa-a959-61a61a2908c1,Erykah Badu feat. Zap Mama & Karon Wheeler,715
267928,248210,,Nelly Furtado & Chris Martin (Coldplay),1192
267977,37410,3c8a8696-e176-4c46-a2d3-48b6b1525c7f,Toni Braxton feat. Loon,185
267979,203537,21c9a672-748c-4a16-9763-5c8303a7a583,Louis Armstrong & Earl Hines,994
268019,179540,db403e3d-4753-45d6-8fcb-94db03e882e1,Jerry Goldsmith,894
268113,19895,,Aly & Fila feat. Sue McLaren,94
268132,286076,,Radio France,1362
268170,83070,5c8cb181-38fe-4300-8153-650b2ed0258f,Coleman Hawkins & Tommy Flanagan,469
268183,228269,4449ccf6-c948-4d33-aa97-b6ad98ce4b5b,Metric,1104
268303,180222,d20c9b30-d59e-4426-b804-82a0e54dbe14,Ke$ha,898
268340,50654,44e14e88-b17a-44d8-9e94-f3afa977239b,Black Moth Super Rainbow,273
268347,62379,,Bushido & Chakuza,357
268368,272882,,Pete Rock & Large Professor,1310
268609,141934,05c35c95-dcbd-4492-b091-7f05a2091d47,Eric Clapton & Powerhouse,712
268657,270517,,Hans Zimmer & The Magnificent Six,1292
268669,123799,1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,duran durann,622
268745,370929,0c5d873d-2814-4c4d-86d1-1f1d62f72253,The Upsetters & Junior Murvin,1661
268769,164182,127f82a0-6184-4888-adec-c8b85b180368,George Benson & Earl Klugh,812
268906,196733,4478bd92-582a-457d-be78-367e1418dc0f,The Lemonheads,965
268934,62744,31e9c35b-2675-4632-8596-f9bd9286f6c8,Buzzcocks,360
268947,360362,737286bc-1b92-41c3-82f9-3573abc5378b,The Knife,1645
268966,52563,0b1c12c9-891e-4df9-9208-09bb9b25ee82,Blue & Elton John,284
269092,191173,650e7db6-b795-4eb5-a702-5ea2fc46c848,Lady Gaga Feat. Colby O'Donis,943
269239,97243,,Пранкота,515
269247,74545,4e954b02-fae2-4bd7-9547-e055a6ac0527,Raekwon & Black Thought,421
269280,139055,,"Emerson, Lake & Palmer (Holiday)",695
269353,334341,,Steve Aoki & Coone,1556
269369,45261,274774a7-1cde-486a-bc3d-375ec54d552d,Hector Berlioz,235
269506,256622,,Nurse With Wound & Graham Bowers,1231
269624,200402,365e73ae-808c-4b0f-a313-74f302cb6911,Lilly Allen,981
269665,446356,e959c338-258b-4d0f-a91a-cb6b9b7f738c,James Blunt,1907
269729,412934,,z-ro & trae,1814
269825,59054,,Serge Gainsbourg & Alain Goraguer,334
269839,221303,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,Massive Attack & Tracey Thorn,1067
269852,272336,,Pete Namlook & Gaudi,1304
